Region,Month Year,Age,Sex,Homicide (Murder),Other Homicide,Attempted Murder,Conspiracy to Murder,Manslaughter (excl. by driving),Manslaughter Unlawful Striking Causing Death,Driving Causing Death,Assault,Grievous Assault,Serious Assault,Serious Assault (Other),Common Assault',Sexual Offences,Rape and Attempted Rape,Other Sexual Offences,Robbery,Armed Robbery,Unarmed Robbery,Other Offences Against the Person,Kidnapping & Abduction etc.,Extortion,Stalking,Life Endangering Acts,Voluntary Assisted Dying,Offences Against the Person,Unlawful Entry,Unlawful Entry With Intent - Dwelling,Unlawful Entry Without Violence - Dwelling,Unlawful Entry With Violence - Dwelling,Unlawful Entry With Intent - Shop,Unlawful Entry With Intent - Other,Arson,Other Property Damage,Unlawful Use of Motor Vehicle,Other Theft (excl. Unlawful Entry),Stealing from Dwellings,Shop Stealing,Vehicles (steal from/enter with intent),Other Stealing,Fraud,Fraud by Computer,Fraud by Cheque,Fraud by Credit Card,Identity Fraud,Other Fraud,Handling Stolen Goods,Possess Property Suspected Stolen,Receiving Stolen Property,Possess etc. Tainted Property,Other Handling Stolen Goods,Offences Against Property,Drug Offences,Trafficking Drugs,Possess Drugs,Produce Drugs,Sell Supply Drugs,Other Drug Offences,Prostitution Offences,Found in Places Used for Purpose of Prostitution Offences,Have Interest in Premises Used for Prostitution Offences,Knowingly Participate in Provision Prostitution Offences,Public Soliciting,Procuring Prostitution,Permit Minor to be at a Place Used for Prostitution Offences,Advertising Prostitution,Other Prostitution Offences,Liquor (excl. Drunkenness),Gaming Racing & Betting Offences,Breach Domestic Violence Protection Order,Trespassing and Vagrancy,Weapons Act Offences,Unlawful Possess Concealable Firearm,Unlawful Possess Firearm - Other,Bomb Possess and/or use of,Possess and/or use other weapons; restricted items,Weapons Act Offences - Other,Good Order Offences,Disobey Move-on Direction,Resist Incite Hinder Obstruct Police,Fare Evasion,Public Nuisance,Stock Related Offences,Traffic and Related Offences,Dangerous Operation of a Vehicle,Drink Driving,Disqualified Driving,Interfere with Mechanism of Motor Vehicle,Miscellaneous Offences,Other Offences,Total
Brisbane,Mar-09,Juvenile,Female,0,0,0,0,0,0,0,10,0,5,0,5,0,0,0,3,1,2,0,0,0,0,0,0,13,5,0,0,0,2,3,0,4,3,58,0,50,1,7,4,0,0,0,0,4,10,8,1,1,0,84,9,0,2,1,0,6,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,24,1,7,2,14,0,3,0,3,0,0,3,50,420
Brisbane,Mar-09,Juvenile,Male,0,2,2,0,0,0,0,38,0,20,2,16,8,1,7,31,14,17,10,1,0,0,9,0,89,87,59,59,0,10,18,5,88,5,129,4,78,18,29,21,0,0,7,2,12,10,3,0,7,0,345,37,0,20,0,4,13,0,0,0,0,0,0,0,0,0,17,0,0,20,10,0,0,0,9,1,85,6,29,5,45,0,13,4,9,0,0,8,190,1788
Brisbane,Mar-09,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Apr-09,Adult,Female,0,0,0,0,0,0,0,35,2,10,6,17,0,0,0,6,4,2,8,4,0,1,3,0,49,17,10,9,1,4,3,1,15,6,140,6,95,10,29,74,3,5,27,0,39,36,15,5,16,0,289,171,1,76,3,3,88,7,0,2,4,1,0,0,0,0,14,0,12,3,9,0,0,0,7,2,107,4,43,4,56,0,148,3,131,14,0,4,475,2394
Brisbane,Apr-09,Adult,Male,0,3,2,0,0,0,1,137,5,53,11,68,35,3,32,19,15,4,23,8,0,4,11,0,217,139,63,59,4,22,54,2,207,42,281,10,109,42,120,111,2,12,32,1,64,66,17,8,41,0,848,559,3,302,16,16,222,6,1,0,1,4,0,0,0,0,88,0,84,26,53,1,9,0,35,8,685,26,216,19,424,1,576,14,455,107,0,46,2124,9134
Brisbane,Apr-09,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Apr-09,Juvenile,Female,0,0,0,0,0,0,0,14,0,8,1,5,0,0,0,3,0,3,0,0,0,0,0,0,17,6,0,0,0,0,6,0,11,8,106,2,98,1,5,6,0,0,2,0,4,4,1,2,1,0,141,19,0,7,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,4,2,0,0,0,2,0,23,0,5,3,15,0,0,0,0,0,0,2,58,615
Brisbane,Apr-09,Juvenile,Male,0,0,0,0,0,0,0,19,2,7,3,7,4,0,4,6,2,4,11,0,0,3,8,0,40,41,20,20,0,3,18,3,71,14,103,2,60,22,19,19,0,0,13,0,6,17,8,3,6,0,268,30,0,17,0,1,12,0,0,0,0,0,0,0,0,0,3,0,0,19,8,0,0,0,7,1,39,0,12,6,21,0,10,0,9,1,0,17,126,1195
Brisbane,Apr-09,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,May-09,Adult,Female,0,0,0,0,0,0,0,31,0,9,2,20,0,0,0,3,0,3,10,2,0,1,7,0,44,12,8,6,2,0,4,0,9,9,161,5,114,3,39,83,2,2,35,1,43,26,6,3,17,0,300,163,0,79,5,5,74,0,0,0,0,0,0,0,0,0,9,0,18,4,8,0,0,0,8,0,105,2,52,2,49,0,121,3,104,14,0,6,434,2287
Brisbane,May-09,Adult,Male,1,3,2,0,0,0,1,139,7,64,10,58,18,5,13,20,11,9,18,1,0,3,14,0,199,182,102,95,7,39,41,2,173,47,295,15,144,59,77,100,1,6,17,8,68,88,25,19,44,0,887,640,3,308,14,20,295,1,0,0,0,0,0,0,1,0,99,0,75,39,43,0,4,2,29,8,742,13,221,15,493,1,571,9,465,97,0,59,2270,9674
Brisbane,May-09,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
Brisbane,May-09,Juvenile,Female,0,0,0,0,0,0,0,17,1,5,2,9,0,0,0,4,1,3,8,0,0,0,8,0,29,6,3,3,0,1,2,0,10,2,114,1,108,1,4,4,0,0,0,0,4,10,2,2,6,0,146,7,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,1,33,0,11,9,13,0,1,0,1,0,0,10,58,674
Brisbane,May-09,Juvenile,Male,0,0,0,0,0,0,0,22,0,11,3,8,7,1,6,10,6,4,3,0,0,0,3,0,42,79,70,68,2,0,9,0,88,12,95,3,65,15,12,7,0,0,0,0,7,10,5,2,3,0,291,59,0,23,0,1,35,0,0,0,0,0,0,0,0,0,12,0,0,18,3,0,0,1,2,0,63,2,21,7,33,0,16,5,9,2,0,17,188,1486
Brisbane,May-09,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Jun-09,Adult,Female,0,0,0,0,0,0,0,28,2,7,5,14,0,0,0,1,1,0,7,0,0,1,6,0,36,18,16,16,0,1,1,0,14,4,162,4,132,4,22,41,0,0,7,4,30,30,7,6,17,0,269,144,0,74,3,6,61,1,0,0,0,1,0,0,0,0,9,0,11,9,4,0,0,0,4,0,104,4,47,5,48,1,183,0,163,20,0,9,475,2299
Brisbane,Jun-09,Adult,Male,0,3,3,0,0,0,0,122,6,52,16,48,30,10,20,27,21,6,24,2,3,6,13,0,206,146,91,89,2,16,39,0,135,41,301,7,144,68,82,99,6,2,14,9,68,57,17,7,32,1,779,616,5,308,9,23,271,1,0,0,1,0,0,0,0,0,82,0,72,51,37,1,5,0,29,2,596,9,197,20,370,0,678,16,551,110,1,51,2184,9166
Brisbane,Jun-09,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Jun-09,Juvenile,Female,0,0,0,0,0,0,0,18,0,7,1,10,3,0,3,6,3,3,5,0,0,1,4,0,32,2,0,0,0,1,1,0,9,7,101,1,86,3,11,5,0,0,0,0,5,6,2,2,2,0,130,21,0,12,0,3,6,0,0,0,0,0,0,0,0,0,10,0,0,3,1,0,0,0,1,0,26,0,8,4,14,0,4,1,3,0,0,4,69,660
Brisbane,Jun-09,Juvenile,Male,0,1,1,0,0,0,0,32,3,16,3,10,9,0,9,14,5,9,7,1,0,1,5,0,63,67,35,35,0,6,26,0,130,18,141,3,89,29,20,11,0,0,5,1,5,19,5,4,10,0,386,63,0,33,0,1,29,0,0,0,0,0,0,0,0,0,10,0,0,27,20,0,0,0,16,4,71,1,20,14,36,0,4,0,3,1,0,17,212,1816
Brisbane,Jun-09,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Jul-09,Adult,Female,0,1,1,0,0,0,0,25,2,10,2,11,0,0,0,3,2,1,7,0,0,0,7,0,36,13,11,10,1,1,1,0,11,9,198,3,167,7,21,66,2,1,11,3,49,49,29,5,15,0,346,169,3,77,4,14,71,1,0,0,0,1,0,0,0,0,5,0,7,2,3,0,0,0,2,1,86,3,51,4,28,0,177,4,137,36,0,5,455,2483
Brisbane,Jul-09,Adult,Male,3,1,1,0,0,0,0,120,5,54,12,49,22,5,17,28,20,8,14,1,0,1,12,0,188,132,77,76,1,30,25,2,95,41,283,3,160,56,64,108,3,3,8,4,90,75,15,10,49,1,736,684,3,360,12,29,280,1,0,0,0,0,1,0,0,0,68,0,82,49,38,2,6,0,25,5,635,19,205,18,393,0,642,21,452,169,0,47,2246,9200
Brisbane,Jul-09,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,6
Brisbane,Jul-09,Juvenile,Female,0,0,0,0,0,0,0,12,0,5,0,7,4,0,4,2,0,2,0,0,0,0,0,0,18,2,0,0,0,0,2,0,106,1,145,1,143,0,1,1,0,0,0,1,0,2,1,1,0,0,257,11,0,5,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,9,2,0,0,0,2,0,20,0,5,7,8,0,0,0,0,0,0,3,48,847
Brisbane,Jul-09,Juvenile,Male,0,0,0,0,0,0,0,22,1,16,1,4,5,1,4,3,0,3,4,0,0,0,4,0,34,47,21,21,0,10,16,0,123,14,101,1,72,11,17,10,0,0,3,2,5,20,6,6,8,0,315,50,0,23,0,2,25,0,0,0,0,0,0,0,0,0,12,0,0,37,10,0,0,0,10,0,51,1,19,5,26,0,12,3,8,1,0,10,182,1418
Brisbane,Jul-09,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Aug-09,Adult,Female,0,1,1,0,0,0,0,40,0,15,6,19,0,0,0,5,1,4,4,0,0,0,4,0,50,24,22,21,1,0,2,1,25,6,140,5,98,4,33,104,2,6,42,0,54,29,10,2,17,0,329,214,0,101,4,4,105,10,0,0,6,0,0,0,0,4,7,0,19,4,3,0,0,0,3,0,120,4,46,8,62,0,181,2,132,47,0,5,563,2781
Brisbane,Aug-09,Adult,Male,1,0,0,0,0,0,0,144,6,69,13,56,28,6,22,16,11,5,26,6,0,5,15,0,215,170,116,111,5,4,50,3,103,35,264,11,129,44,80,108,2,15,21,3,67,70,24,11,33,2,753,637,2,313,18,19,285,1,0,1,0,0,0,0,0,0,93,0,100,37,39,0,2,0,31,6,785,26,231,44,484,0,736,26,492,218,0,32,2460,9996
Brisbane,Aug-09,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Aug-09,Juvenile,Female,0,0,0,0,0,0,0,21,0,11,1,9,0,0,0,2,0,2,2,0,0,2,0,0,25,7,4,4,0,3,0,0,13,2,145,0,135,1,9,2,0,0,0,0,2,10,3,3,4,0,179,17,0,10,0,1,6,1,0,0,0,1,0,0,0,0,2,0,0,8,4,0,0,0,4,0,26,2,10,2,12,0,2,0,2,0,0,2,62,775
Brisbane,Aug-09,Juvenile,Male,0,1,1,0,0,0,0,26,0,14,2,10,3,1,2,15,3,12,6,0,0,1,5,0,51,84,17,17,0,32,35,1,92,17,125,1,69,34,21,1,0,0,0,0,1,10,1,3,6,0,330,54,0,27,0,4,23,0,0,0,0,0,0,0,0,0,8,0,0,28,11,0,0,0,10,1,75,5,18,7,45,0,11,1,8,2,0,27,214,1629
Brisbane,Aug-09,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Sep-09,Adult,Female,0,0,0,0,0,0,0,41,1,8,4,28,0,0,0,2,2,0,3,0,0,2,1,0,46,32,26,26,0,3,3,1,8,6,134,1,114,5,14,80,2,3,22,4,49,32,8,1,23,0,293,193,0,96,5,6,86,16,4,0,11,0,0,0,0,1,9,0,8,10,7,0,0,0,6,1,135,6,68,3,58,0,153,1,101,51,0,3,534,2600
Brisbane,Sep-09,Adult,Male,1,7,5,0,0,0,2,149,12,68,11,58,34,12,22,13,5,8,31,3,0,7,21,0,235,142,104,103,1,14,24,10,392,31,256,13,125,43,75,132,4,7,12,6,103,76,18,11,46,1,1039,709,5,398,18,19,269,6,2,1,2,1,0,0,0,0,51,0,78,34,65,3,5,0,51,6,655,9,211,26,409,0,708,13,459,236,0,49,2355,10345
Brisbane,Sep-09,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Brisbane,Sep-09,Juvenile,Female,0,0,0,0,0,0,0,20,1,8,1,10,3,1,2,4,0,4,1,0,0,0,1,0,28,3,1,1,0,0,2,0,12,3,111,2,93,1,15,2,0,0,0,2,0,13,7,3,3,0,144,18,1,9,0,1,7,0,0,0,0,0,0,0,0,0,11,0,0,15,5,1,0,0,3,1,34,0,19,2,13,0,3,0,2,1,0,4,90,742
Brisbane,Sep-09,Juvenile,Male,0,0,0,0,0,0,0,38,3,15,2,18,11,2,9,13,7,6,10,0,0,3,7,0,72,46,12,11,1,17,17,6,88,19,111,2,54,27,28,8,1,0,1,0,6,15,5,1,9,0,293,104,0,46,0,4,54,0,0,0,0,0,0,0,0,0,19,0,0,40,9,0,1,0,7,1,92,1,29,7,55,0,14,3,9,2,0,20,298,1809
Brisbane,Sep-09,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Oct-09,Adult,Female,0,0,0,0,0,0,0,39,0,9,8,22,0,0,0,3,1,2,6,1,1,0,4,0,48,17,15,15,0,1,1,0,11,3,160,5,115,2,38,80,1,2,32,1,44,46,18,2,26,0,317,158,1,76,4,0,77,2,0,0,2,0,0,0,0,0,9,0,11,9,1,0,0,0,1,0,94,2,42,4,46,0,216,2,153,61,0,4,504,2575
Brisbane,Oct-09,Adult,Male,0,3,2,0,0,0,1,146,7,59,14,66,36,6,30,14,11,3,25,2,2,9,12,0,224,138,80,76,4,17,41,3,114,37,229,12,115,33,69,129,1,3,27,2,96,66,17,6,42,1,716,602,4,304,24,14,256,1,0,0,1,0,0,0,0,0,70,0,83,48,45,2,3,0,37,3,786,23,251,27,485,0,810,16,567,227,0,37,2482,9954
Brisbane,Oct-09,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,3,9
Brisbane,Oct-09,Juvenile,Female,0,0,0,0,0,0,0,24,0,13,0,11,0,0,0,6,0,6,0,0,0,0,0,0,30,7,4,4,0,0,3,1,17,1,140,1,129,0,10,5,1,0,0,1,3,4,1,0,3,0,175,6,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,34,1,7,9,17,0,1,0,1,0,0,1,53,747
Brisbane,Oct-09,Juvenile,Male,0,0,0,0,0,0,0,42,0,25,5,12,8,1,7,14,2,12,10,1,0,3,6,0,74,68,16,16,0,22,30,8,133,27,119,2,72,18,27,7,0,0,0,1,6,16,4,6,6,0,378,37,0,17,0,2,18,0,0,0,0,0,0,0,0,0,13,0,0,32,7,0,1,0,6,0,119,4,32,17,66,0,18,10,7,1,0,14,240,1865
Brisbane,Oct-09,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Nov-09,Adult,Female,0,1,0,0,1,0,0,45,2,18,1,24,2,0,2,0,0,0,5,0,0,2,3,0,53,23,15,14,1,4,4,0,12,3,178,6,134,4,34,39,1,0,10,0,28,30,12,4,14,0,285,147,0,69,2,1,75,1,0,0,1,0,0,0,0,0,5,0,15,13,2,0,0,0,2,0,140,4,69,2,65,0,167,1,114,52,0,5,495,2461
Brisbane,Nov-09,Adult,Male,0,0,0,0,0,0,0,178,8,84,28,58,26,6,20,21,10,11,20,1,0,11,8,0,245,144,102,95,7,17,25,0,110,36,241,5,91,34,111,144,7,8,30,1,98,93,27,13,51,2,768,532,5,254,15,16,242,2,0,0,2,0,0,0,0,0,75,0,114,62,36,1,1,0,30,4,805,13,257,27,508,0,719,24,469,226,0,27,2372,9833
Brisbane,Nov-09,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Nov-09,Juvenile,Female,0,0,0,0,0,0,0,14,0,8,0,6,1,0,1,12,0,12,0,0,0,0,0,0,27,11,3,3,0,5,3,0,7,4,92,4,71,1,16,20,0,0,18,0,2,7,3,1,3,0,141,9,0,3,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,1,0,21,0,5,3,13,0,1,0,1,0,0,1,38,604
Brisbane,Nov-09,Juvenile,Male,0,0,0,0,0,0,0,40,2,23,2,13,7,0,7,13,3,10,3,0,0,0,3,0,63,56,16,16,0,7,33,0,65,24,109,3,72,17,17,9,1,0,4,0,4,14,6,1,7,0,277,52,0,21,0,4,27,0,0,0,0,0,0,0,0,0,2,0,0,18,6,0,0,0,5,1,53,1,19,7,26,0,9,1,7,1,0,13,153,1373
Brisbane,Nov-09,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Dec-09,Adult,Female,0,0,0,0,0,0,0,42,1,20,8,13,1,1,0,2,1,1,8,1,0,2,5,0,53,28,19,17,2,4,5,3,10,10,157,5,112,5,35,64,0,1,17,4,42,35,15,1,19,0,307,123,1,62,3,4,53,1,0,0,0,1,0,0,0,0,7,0,12,11,6,0,1,0,5,0,133,2,59,7,65,0,196,2,132,62,0,8,497,2529
Brisbane,Dec-09,Adult,Male,2,2,2,0,0,0,0,153,5,62,16,70,50,7,43,20,7,13,20,3,3,3,11,0,247,171,95,88,7,23,53,0,119,83,290,8,152,40,90,171,5,7,73,4,82,53,27,4,22,0,887,519,2,244,19,15,239,0,0,0,0,0,0,0,0,0,81,0,111,45,29,0,3,0,20,6,777,17,250,24,486,0,798,14,546,238,0,30,2390,10196
Brisbane,Dec-09,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Dec-09,Juvenile,Female,0,0,0,0,0,0,0,30,2,14,2,12,0,0,0,2,2,0,0,0,0,0,0,0,32,5,4,4,0,1,0,2,6,6,98,0,85,0,13,3,0,0,0,2,1,3,2,0,1,0,123,7,0,3,0,0,4,0,0,0,0,0,0,0,0,0,6,0,1,6,0,0,0,0,0,0,41,0,16,7,18,0,2,0,2,0,0,2,65,635
Brisbane,Dec-09,Juvenile,Male,0,1,0,0,0,0,1,40,1,23,3,13,8,1,7,18,6,12,5,0,0,2,3,0,72,56,10,10,0,5,41,2,77,16,150,2,92,29,27,28,0,0,26,0,2,17,10,2,5,0,346,49,0,23,1,1,24,0,0,0,0,0,0,0,0,0,12,0,0,29,6,0,0,0,6,0,92,2,32,13,45,0,12,2,10,0,0,12,212,1752
Brisbane,Dec-09,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Jan-10,Adult,Female,0,0,0,0,0,0,0,45,2,10,7,26,1,0,1,1,0,1,1,0,0,1,0,0,48,53,47,46,1,1,5,0,21,9,213,6,155,13,39,65,0,0,29,1,35,32,8,10,14,0,393,157,2,64,2,0,89,6,0,0,0,5,0,0,0,1,13,0,18,12,4,0,0,0,4,0,152,9,67,10,66,0,154,1,111,42,0,13,529,2871
Brisbane,Jan-10,Adult,Male,0,1,1,0,0,0,0,153,10,65,17,61,31,6,25,27,17,10,28,1,0,3,24,0,240,230,152,148,4,32,46,1,261,70,321,25,140,49,107,208,2,5,77,2,122,73,19,9,45,0,1164,594,3,319,24,15,233,1,0,0,0,1,0,0,0,0,63,0,126,64,51,0,7,0,39,5,870,27,262,44,537,1,670,22,473,175,0,62,2502,11222
Brisbane,Jan-10,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3
Brisbane,Jan-10,Juvenile,Female,0,0,0,0,0,0,0,21,0,10,4,7,1,0,1,8,0,8,4,0,0,0,4,0,34,3,1,1,0,1,1,0,16,2,105,1,81,14,9,5,0,0,0,0,5,7,2,2,3,0,138,8,0,2,0,1,5,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,33,0,9,3,21,0,1,0,1,0,0,2,59,659
Brisbane,Jan-10,Juvenile,Male,0,0,0,0,0,0,0,38,3,22,3,10,4,1,3,26,6,20,7,1,0,0,6,0,75,49,12,11,1,14,23,1,94,19,120,4,67,20,29,6,0,0,1,1,4,17,6,1,10,0,306,58,0,26,0,7,25,0,0,0,0,0,0,0,0,0,7,0,1,23,11,0,2,0,7,2,144,3,47,13,81,0,18,5,8,5,0,10,272,1816
Brisbane,Jan-10,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brisbane,Feb-10,Adult,Female,0,0,0,0,0,0,0,28,0,10,5,13,0,0,0,1,0,1,3,0,0,0,3,0,32,27,21,20,1,1,5,0,10,18,176,3,133,10,30,74,1,1,28,0,44,45,20,7,18,0,350,133,0,61,4,2,66,25,2,0,1,20,0,0,0,2,5,0,16,6,5,0,0,0,5,0,116,1,54,9,52,0,138,1,102,35,0,8,452,2460
