Collection year,Semester,Region,Year Level,Indigenous status,SDA type,Reason description,SDA count
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,8
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,5
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,5
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,2
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,42
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,10
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,6
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,6
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,2
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,1
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,37
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,6
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Long Suspension,Physical Misconduct involving Adults involving an object,1
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,1
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Long Suspension,Refusal to participate in the program of instruction,2
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,2
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,1
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Exclusion,Other Serious conduct prejudicial to the good order and management of the school,1
2017,Semester 2,Far North Queensland,Year 7,Non-Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Absences,11
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,18
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,16
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,23
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,5
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,57
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,7
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Property Misconduct involving own property,1
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Property Misconduct involving other's property,10
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Refusal to participate in the program of instruction,21
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,1
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,51
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,4
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Persistently disruptive behaviour adversely affecting others,2
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Other conduct prejudicial to the good order and management of the school,1
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,2
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Physical Misconduct involving Adults involving an object,1
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,3
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Physical Misconduct involving Students involving an object,1
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,1
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,1
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Exclusion,Other conduct prejudicial to the good order and management of the school,1
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Exclusion,Other Serious conduct prejudicial to the good order and management of the school,1
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,2
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Exclusion,Physical Misconduct involving Students involving an object,1
2017,Semester 2,Far North Queensland,Year 8,Indigenous,Exclusion,Substance Misconduct involving other legal substances,1
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Absences,2
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,22
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,8
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,8
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,1
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,38
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,8
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Property Misconduct involving own property,1
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,4
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,10
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,1
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Substance Misconduct involving other legal substances,4
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,4
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,41
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,9
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Persistently disruptive behaviour adversely affecting others,1
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Physical Misconduct involving Students involving an object,1
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Refusal to participate in the program of instruction,1
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,3
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Exclusion,Other Serious conduct prejudicial to the good order and management of the school,1
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,1
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2017,Semester 2,Far North Queensland,Year 8,Non-Indigenous,Exclusion,Physical Misconduct involving Students involving an object,1
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Absences,8
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,20
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,16
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,20
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,4
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,31
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,1
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Property Misconduct involving other's property,9
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Refusal to participate in the program of instruction,18
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Substance Misconduct involving tobacco,6
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,2
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,3
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,57
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,3
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,5
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,2
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,4
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Property Misconduct involving other's property,1
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Refusal to participate in the program of instruction,1
2017,Semester 2,Far North Queensland,Year 9,Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,1
